url,chunk_number,content
https://successportal.conestogac.on.ca/students/infopages/detail/20,1,"Assistive Software Save Send Feedback [LINK: /students/experiences/add/from/infopage/2866629] Assistive Software We have the following software available at all [LINK: https://lib.conestogac.on.ca/assistive-technology/hours-locations] . Read&Write For reading, writing, studying & research. Download links: [LINK: https://fastdownloads2.texthelp.com/readwrite12/installers/ca/read&write.exe] [LINK: https://fastdownloads2.texthelp.com/readwritemac7/installers/read&write.dmg?_ga=2.10348597.1620579241.1571662788-848083162.1557423867] [LINK: https://chrome.google.com/webstore/detail/readwrite-for-google-chro/inoeonmfapjbbkmdafoankkfajkcphgd] [LINK: https://microsoftedge.microsoft.com/addons/detail/readwrite-for-microsoft-/bjglhpoliipklkfjcahfefdlfpifcinb] Choose the Microsoft Account option when logging in and use your Conestoga email and password. Read&Write is a literacy toolbar with text-to-speech as well as learning tools to support reading, writing, studying and research within common computer applications. The full version of Read&Write is available for all current Conestoga students and employees to download using the links above. For Read&Write for Chromebooks, iPad, or Android tablets, please [LINK: mailto:at@conestogac.on.ca] . Training Resources: [LINK: https://www.texthelp.com/Uploads/MediaLibrary/texthelp/US-Training-Documents/Read-Write-for-Windows-Quick-Reference-Guide-11-2F2018.pdf] [LINK: https://www.texthelp.com/Uploads/MediaLibrary/texthelp/US-Training-Documents/Read-Write-for-Windows-Quick-Start-Guide-USA-Jan-2019-(1).pdf] [LINK: https://www.youtube.com/playlist?list=PLvSZbmGbKpCQEi1OB-nu-wA5KexHppO9C] [LINK: https://training.texthelp.com/course/view.php?id=77] (Choose 'Login with Microsoft' and use your Conestoga email address and password) Dragon NaturallySpeaking Dragon NaturallySpeaking is a speech-to-text software program that allows you to turn your voice into text by speaking naturally. Conestoga provides access to the Windows version, but a mobile version is also [LINK: https://www.nuance.com/dragon.html] . Quick links: [LINK: https://www.nuance.com/dragon/support/dragon-naturallyspeaking.html] [LINK: https://www.youtube.com/watch?v=ImlKOA1MhlI] Mindomo Mindomo is a mind-mapping tool that can be used for: Brainstorming Capturing ideas and concepts Organizing written assignments and presentations Time and task management Users can access Mindomo online, as desktop software for Windows & Mac, as well as on Android, Chrome and iOS devices Access to Mindomo is available to students registered with Accessible Learning Services. Please reach out to [LINK: mailto:mailto:AT@conestogac.on.ca] or your Accessible Learning Advisor for more information. Quick links: [LINK: https://www.youtube.com/watch?v=DSnCEXpqi50] [LINK: https://www.youtube.com/watch?v=83JXkIrc4wM] ZoomText ZoomText Magnifier/Reader is a fully integrated magnification and reading program tailored for low-vision users. Magnifier/Reader enlarges and enhances everything on your computer screen, echoes your typing and essential program activity, and automatically reads documents, web pages, and email. Quick links: [LINK: https://zoomtext.zendesk.com/hc/en-us?_ga=2.264405452.2125255696.1531494935-161026172.1531494935] [LINK: https://www.youtube.com/watch?v=fhLV6ydGqWg] JAWS JAWS (Job Access With Speech) is a screen reader that allows students who are blind or visually impaired to navigate the Internet and most Windows-based applications with a text-to-speech output or by a Refreshable Braille display. Quick links: [LINK: https://www.freedomscientific.com/products/blindness/jawsdocumentation] [LINK: https://www.youtube.com/watch?v=3MUEyYoKwx0] Genio Notes Genio Notes is a recording and notetaking tool. Features: Record your lectures in class and online Add labels and notes Transcribe Compatibility: Chrome browser, Android, and iOS mobile devices Access to Genio Notes is available to students registered with Accessible Learning Services. Please reach out [LINK: mailto:mailto:AT@conestogac.on.ca] or your Accessible Learning Advisor for more information. Built-in Accessibility Features Most devices have powerful accessibility features already built into their operating systems. Our staff can help provide you with support to use your devices more effectively. Mac OS-X and iOS Accessibility Features On an Apple product, go to the ""Accessibility"" icon under the Settings icon to access the following tools: VoiceOver: screen reader Zoom: magnifier Display Accommodations like Dark mode Assistive Touch Text to Speech Quick links: [LINK: https://www.apple.com/ca/accessibility/mac/] [LINK: https://www.youtube.com/playlist?list=PLIl2EzNYri0cLtSlZowttih25VnSvWITu] Windows Accessibility Features On a Microsoft product, go to the ""Ease of Access Center"" in the computer's control panel. The Ease of Access Center provides access to the following tools: Magnifier Narrator: screen reader Windows Speech Recognition On- Screen Keyboard Quick links: [LINK: https://support.microsoft.com/en-us/products/windows-accessibility?os=windows-10] [LINK: https://www.youtube.com/watch?v=xQMCMPbqeq8lity?os=windows-10] Featured Document [LINK: /students/docs/detail/24/interview-process] What to do before, during and after an interview. × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/students/infopages/detail/19,1,"Assistive Technology Devices Save Send Feedback [LINK: /students/experiences/add/from/infopage/2866617] Assistive Technology Devices All items are available to borrow for a two-week loan from the Teach me Tech Lab (room 2A501) at Doon. Students at other campuses wishing to access these resources can do so by [LINK: mailto:at@conestogac.on.ca] . C-Pen Reader The C-Pen Reader is a portable, pocket-sized device that reads words and lines of text out loud. Also features a built-in dictionary for easy definitions, and a scanner for capturing and uploading text to a PC or Mac. Device comes with: Carrying case USB cable Instructional manual headphones Learn how to use the C-Pen Reader (User Guide) Myo Gesture Control Armband This device gives you touch-free control of your smartphone, computer, and other devices. It is designed to detect five distinct hand gestures, as well as the motions of your forearm, to let you wirelessly control the technology around you. Can be used as a wearable presentation remote. Device comes with: Bag Micro-USB cable Bluetooth adaptor 10 Myo sizing clips [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35024691] HumanWare Victor Reader Stratus Plays DAISY and MP3 books and music on CDs, SD cards, and USB flash drives. Includes a 12-key number pad for direct navigation allowing to reach specific heading, page, folder, or file numbers. Device comes with: CD user's guide Getting started guide AC adaptor [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35028315] Plextalk Pocket PTP1 Book reader and recording device. The Plextalk Pocket PTP1 is a convenient book reader and recording device. It allows you to play talking books and textbooks, record lectures, and listen to radio stations and podcasts. [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35028328] Handheld Magnifiers For reading and hard-to-see tasks. Various styles of handheld magnifiers (including illuminated magnifiers) can be signed out for reading and hard-to-see tasks. HumanWare SmartView 360 The SmartView 360 video magnifier features an integrated, rotating camera that is easily positioned to magnify images. Device comes with Box User's guide Getting started guide AC power cord [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35024914] Onyx Deskset HD The ONYX Deskset HD is a portable video magnifier with an integrated camera and monitor that adapts to multiple viewing environments and tasks. Device comes with: Carrying Case [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35024911] Lewinner Wireless Lapel Mic Professional grade Bluetooth lapel microphone. Connects to any smartphone (iPhone, Android) or iPad. Specifications: Operating Range: 50feet Working Time: Approx. 6hs Charge time: Approx. 1h Device comes with: Box Manual Monitor Headset Windscreen Charging Cable Carrying Case Alvoxcon Wireless Lapel Mic Plug and play, cable-free USB lapel microphone. The portable USB receiver dongle connects to Windows PC, Mac, or Android phone. Specifications: Operating Range: 100feet Working Time: Approx. 6hs Charge time: Approx. 1h Device comes with: Box Manual Compact Short Mic Lapel Clip Mic Transmitter USB Receiver USB-Type-C Adapter Charging Cable Magnibot The Magnibot is a portable, battery-powered camera that can be controlled from any device, allowing one to easily look at anything at a distance with simple touch gestures. Device comes with: Box User      guide Featured Document [LINK: /students/docs/detail/290/job-searching-with-social-medi] In today's digital age, social media is a powerful tool for job searching. Beyond connecting with friends, platforms like LinkedIn help you network with potential employers. This tip sheet will guide you on leveraging social media to enhance your job search and present your best professional self. × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/students/infopages/detail/21,1,"Alternative Mice & Keyboards Save Send Feedback [LINK: /students/experiences/add/from/infopage/2866648] Alternative Mice & Keyboards All items are available to borrow for a two-week loan from the Teach Me Tech Lab (room 2A501) at Doon. Students at other campuses wishing to access these resources can do so by [LINK: mailto:at@conestogac.on.ca] Mice 3M Ergonomic Mouse The vertical grip design of the 3M Ergonomic Mouse keeps your hand and wrist at a neutral angle for improved comfort and ease-of-use, while the mouse works as a regular optical mouse. Device comes with: Bag [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35025618] Evoluent VerticalMouse (right) For relief of wrist pain. Evoluent's ergonomic VerticalMouse supports your right hand in an upright neutral position that avoids forearm twisting (for improved comfort and relief of wrist pain). Device comes with: Bag Driver for Windows [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35025365] Genius Pen Mouse The Genius Pen Mouse is a pen-shaped mouse that is designed for both right- and left-handed use, and gives you better handling and more comfort than a regular mouse. Device comes with: Pico Receiver CD for Software Installation Metal Clip Two Pen Tips Carrying Case User's Manual [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35025976] Kensington Orbit Optical For greater comfort and ease-of-use. The symmetrical shape and hand-hugging design of the Orbit Optical Trackball provide the comfort and support of a mouse with the ease-of-use of a fingertip-controlled trackball. Device comes with: Bag [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35025607] Kensington Wireless Mobile Trackball Eases pain of repetitive stress injuries. The Orbit Wireless Mobile Trackball is an alternative mouse with a centered ball design that enables touch scrolling and can ease the pain of repetitive-stress injuries. Device comes with: Bag [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35025370] Logitech MX Ergo Wireless Trackball Mouse NX Ergo is an ergonomic trackball mouse that reduces hand and wrist movement and results in 20% less muscle fatigue than a regular mouse. Device comes with: Bag [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735335] [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735335] Logitech MX Vertical Wireless Mouse MX Vertical is an advanced ergonomic mouse that is designed to reduce muscle strain, decrease wrist pressure, and improve posture. Device comes with: Box [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735327] [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735327] Mycestro Mycestro is a wearable 3D mouse that fits on the index finger and allows you to control your computer, tablet, or phone using gestures and mouse-like functions. It can perform all the functions of a traditional computer mouse and more. Device comes with: Bag USB Cable [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35025854] Traxsys Joystick Plus Mouse The Joystick Plus alternative mouse is ideal for individuals who may have difficulties with a conventional mouse. Special features include a speed control key, latching drag switch, and buttons that allow only up/down or left/right movements of the cursor. Device comes with: SoftKnob (Yellow) T-bar (Black) Slim Joystick Perspex Keyguard USB to PS/2 Adaptor [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35024990] Keyboards Goldtouch Adjustable Keyboard Prevents carpal tunnel syndrome and other repetitive stress injuries. The Goldtouch Adjustable Keyboard offers complete adjustability, with 0°-30° of adjustments on the horizontal and vertical planes, helping to prevent carpal tunnel syndrome and other RSIs. This compact keyboard fits well in limited spaces, reducing shoulder strain when reaching for mice and other peripherals. [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35026424] Key-U-See Keyboard Easy-to-see large print keys. Keys-U-See is a USB keyboard that has large print keys that are easy to see, even in low light, and includes internet, multimedia and energy-saver hot keys. Requires a USB keyboard connection. [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35026198] Logitech Ergo K860 Wireless Ergonomic Keyboard The Logitech Ergo K860 Wireless Ergonomic Keyboard is an advanced ergonomic keyboard that promotes a more relaxed typing posture - reducing wrist bending by 25% and offering 54% more wrist support. Device comes with: Box [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735338] [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735338] Microsoft Ergonomic Keyboard Promotes more natural hand, wrist and forearm position. The advanced design of the Microsoft Ergonomic Keyboard promotes a more natural hand, wrist, and forearm position for greater comfort, and its curved key layout makes keys easier to reach. The Zoom Slider lets you zoom in for close-ups of Web pages, images, and more with the touch of a finger. [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35026439] Slimtouch 270 Keyboard Waterproof, antimicrobial keyboard. The Slimtouch 270 is an antimicrobial, waterproof keyboard made for smooth and quiet performance. The keyboard has a USB interface that easily connects without having to install specific drivers. [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35026388] Typematrix Keyboard Reduces wrist, arm, & shoulder strain. The straight vertical key column layout of the Typematrix keyboard works to increase typing accuracy and decrease wrist distortion. Its slim size can also decrease the reaching distance to a user's mouse, and lessen arm and shoulder stress. TypeMatrix supports the Dvorak typing method and can switch from QWERTY to Dvorak modes. [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35026199] Featured Event [LINK: /students/events/Detail/5266298/conestoga-consent-culture-byst] This workshop provides participants with a foundational knowledge of what sexual violence is and discusses what effective bystander intervention looks like. There will be an opportunity to explore how you can intervene, and what the effects are of different intervention tactics. × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/students/infopages/detail/22,1,"Recording Devices Save Send Feedback [LINK: /students/experiences/add/from/infopage/2866660] Recording Devices All items are available to borrow for a two-week loan from the Teach Me Tech Lab (room 2A501) at Doon. Students at other campuses wishing to access these resources can do so by [LINK: mailto:at@conestogac.on.ca] Echo SmartPen The Echo SmartPen can record everything you hear, say, and write while linking your audio recordings to your notes. Lets you replay audio directly from paper by tapping on your notes. Device comes with: Bag USB Cable Headphones Notebook [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35028253] Echo 2 SmartPen The Echo 2 SmartPen can record everything you hear, say, and write, while adding your audio recordings to your notes. Quickly replay audio from your Echo 2 SmartPen or mobile device with a simple tap on your handwritten notes. Device comes with: Bag USB Cable Headphones Notebook [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36735348] Olympus WS-853 Detailed recordings for all situations. The Olympus WS-853 is a digital voice recorder with two directional microphones positioned at a 90° layout. Recognized for its clear audio quality and superb operability, the WS-853 features Auto Mode, which automatically adjusts the recording level to match the volume of the sound source. Comes with 8 GB internal storage. Device comes with: Carrying case [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35027990] Phillips Voice Tracer 6010 The Philips Voice Tracer 6010 is ideal for lectures and interviews. The built-in motion sensor selects the microphone sensitivity to suit the recording situation, and its automatic zoom feature ensures superior distance recording and suppresses surrounding noises. Comes with 8 GB internal storage. Device comes with: USB Cable [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35027865] Phillips Voice Tracer LFH0882 The Philips Voice Tracer LFH0882 records up to 573 hours of data in 3 common MP3 mono formats and 3 stereo formats. This allows for a higher sampling rate and clearer recordings. Functioning as a USB mass storage device, any type of file can be conveniently stored and shared on the device. Comes with 4 GB internal storage. Takes microSD cards up to 32 GB. Device comes with: USB Cable [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35028021] Zoom H1 The H1 is a portable and compact digital recorder that is ideal for documenting lectures, meetings, and interviews. Features two built-in mics for professional-quality stereo recording. Comes with 2GB microSD, and takes microSD cards up to 32 GB. Device comes with: USB Cable microSD card [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35027967] Zoom H1n From its plentiful battery life to its multiple audio-enhancing functions, the H1n is well equipped for tracking live performances, rehearsals, and demos, or for recording sound effects, interviews, and ambience. One-touch button controls make it simple to record and play back audio. Takes microSD cards up to 32 GB. Device comes with: USB Cable microSD card [LINK: https://lib.conestogac.on.ca/ld.php?content_id=35027869] Featured Document [LINK: /students/docs/detail/179/it-related-job-boards] Whether you’re a student seeking a co-op job, part-time work, an internship, or a full-time position, this tip sheet provides some suggested job boards for IT related jobs. × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/students/infopages/detail/18,1,"Laptops & Printers Save Send Feedback [LINK: /students/experiences/add/from/infopage/2866602] Dell Laptop - Loaner Laptop Loaner laptops are only available for Accessible Learning students. Printer Care Package - Printer, Ink & Paper Printer care packages are only available for Accessible Learning students. A printer care package contains: printer power cord USB cable high capacity ink cartridges paper Featured Event [LINK: /students/events/Detail/5181958/trades-and-apprenticeship-path] Explore career pathways in trades and apprenticeships! Join us to learn about opportunities, and programs. Your future in skilled trades starts here! × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/students/infopages/detail/23,1,"FM Systems Save Send Feedback [LINK: /students/experiences/add/from/infopage/2866662] FM Systems All items are available to borrow for a two-week loan from the Teach Me Tech Lab (room 2A501) at Doon. Students at other campuses wishing to access these resources can do so by [LINK: mailto:at@conestogac.on.ca] Comfort Contego Listening System The Comfort Contego Listening System amplifies incoming sound, helping users hear better at work, school, home, anywhere. It is easy to use - just give the transmitter to the person you want to hear and use the receiver to listen. Device comes with: 1 Transmitter Unit 1 Receiver Unit 1 Power Supply 1 Sound Kit (for use with TV, Radio, MP3, CD Players) 1 Bag 1 Manual [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36681502] Domino Classic Personal Amplification and FM System The Domino Classic Personal Amplification and FM System is a powerful wireless listening system to help people to hear better in different listening situations. The system consists of a transmitter and a receiver, and each of them has a built-in omnidirectional microphone. Device comes with: Transmitter unit Receiver unit Charger Neck loop Earbuds Cable kit Travel case Manual [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36681529] Williams Sound Personal FM Listening System The Williams Sound Personal FM Listening System is an improved portable and wireless personal FM listening system that allows listeners to reduce background noise and amplify what they want to hear. With a range of up to 150 feet, it will work anywhere from conference rooms to auditoriums. Device comes with: FM Body-pack Transmitter FM Body-pack Receiver Audio Input Cable Lavalier Microphone Carry Case [LINK: https://lib.conestogac.on.ca/ld.php?content_id=36681581] Featured FAQ [LINK: /students/Faqs/detail/27/who-can-help-me-with-questions] If you have questions related to international admissions (including applying to Conestoga College, registration, timetable, deferral requests, etc.), please email [LINK: mailto:internationaladmissions@conestogac.on.ca] × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/s/careteam/workGroups,1,My sites [LINK: /students] [LINK: /s/academic-integrity] [LINK: /s/accessiblelearning] [LINK: /s/assistive-technology] [LINK: /s/careteam] [LINK: /s/career] [LINK: /s/co-op] [LINK: /s/counselling] [LINK: /s/housing] [LINK: /s/indigenous-services] [LINK: /s/internationalstudentimmigrationadvising] [LINK: /s/international-transition-support] [LINK: /s/learningstudyskills] [LINK: /s/math] [LINK: /s/medicalclinic] [LINK: /s/organizationstudyskills] [LINK: /s/peer-mental-wellness] [LINK: /s/research] [LINK: /s/sgbv] [LINK: /s/student-engagement] [LINK: /s/srro] [LINK: /s/student-success-advising] [LINK: /s/teach-me-tech] [LINK: /s/testing-services] [LINK: /s/tutoring] [LINK: /s/understanding-your-academic-progression] [LINK: /s/wellnesshealth] [LINK: /s/wil] [LINK: /s/writing]
https://successportal.conestogac.on.ca/s/careteam/dashboard,1,"This dashboard is filtered to content in Care Team. To view all content please use your [LINK: /students/dashboard] Dashboard [LINK: /s/careteam/appointments/bookings] [LINK: /s/careteam/events/bookings] [LINK: /s/careteam/appointments/consultationnotes] [LINK: /s/careteam/Bookmarks] [LINK: /s/careteam/forms/submissions] Recently Viewed You have not viewed any items recently. Recently Saved You have not saved any items recently. Recently Submitted Forms You have not submitted any [LINK: /s/careteam/forms] recently. Booking Reminders You do not have any
appointments
                                        or

events                                    booked for next week."
https://successportal.conestogac.on.ca/s/careteam/notifications,1,You do not have any notifications
https://successportal.conestogac.on.ca/s/careteam/profile,1,"Zhimin Xiong

            (9067935) Your information is managed by Conestoga College. [LINK: /s/careteam/education] [LINK: /students/education/detail/5102579] Conestoga College May 2025 [LINK: /s/careteam/experiences-legacy] [LINK: /s/careteam/experiences-legacy/add] Your profile does not have any experiences. [LINK: /s/careteam/experiences/add] [LINK: /s/careteam/goals] [LINK: /s/careteam/goals/Add] You have not added any career goals. [LINK: /s/careteam/goals/Add] Contact Details zxiong7935@conestogac.on.ca xiong.zhimin@gmail.com P: (780) 246-2268 M: (780) 246-2268 499 Baringham Pl Waterloo Canada N2T 2J4"
https://successportal.conestogac.on.ca/s/careteam/bookmarks,1,Saved items Keywords Show filter Item types Events Activities FAQs Documents Videos Links Info pages News Jobs Providers Endorsements CCR ENDORSED ENDORSED Keywords Item types Events Activities FAQs Documents Videos Links Info pages News Jobs Providers Endorsements CCR ENDORSED ENDORSED No items were found Date saved (newest - oldest) [LINK: #] [LINK: #] [LINK: #]
https://successportal.conestogac.on.ca/s/careteam/settings/preferences,1,"Preferences Your preferences help us tailor the content shown to you.
				Please ensure you choose your interests carefully,
				select at least one item from each of the preferences below. Don't worry about missing out on content though,
				you will still be able to search and browse through content in other categories
				and you can refine and update your preferences at any time. Jobs Job Type (max 3) Type Of Work 1 Type Of Work 2 Type Of Work 3 Occupation (max 3) Occupation 1 Occupation 2 Occupation 3 Time zone (UTC-12:00) International Date Line West (UTC-11:00) Coordinated Universal Time-11 (UTC-10:00) Aleutian Islands (UTC-10:00) Hawaii (UTC-09:30) Marquesas Islands (UTC-09:00) Alaska (UTC-09:00) Coordinated Universal Time-09 (UTC-08:00) Baja California (UTC-08:00) Coordinated Universal Time-08 (UTC-08:00) Pacific Time (US & Canada) (UTC-07:00) Arizona (UTC-07:00) La Paz, Mazatlan (UTC-07:00) Mountain Time (US & Canada) (UTC-07:00) Yukon (UTC-06:00) Central America (UTC-06:00) Central Time (US & Canada) (UTC-06:00) Easter Island (UTC-06:00) Guadalajara, Mexico City, Monterrey (UTC-06:00) Saskatchewan (UTC-05:00) Bogota, Lima, Quito, Rio Branco (UTC-05:00) Chetumal (UTC-05:00) Eastern Time (US & Canada) (UTC-05:00) Haiti (UTC-05:00) Havana (UTC-05:00) Indiana (East) (UTC-05:00) Turks and Caicos (UTC-04:00) Atlantic Time (Canada) (UTC-04:00) Caracas (UTC-04:00) Cuiaba (UTC-04:00) Georgetown, La Paz, Manaus, San Juan (UTC-04:00) Santiago (UTC-03:30) Newfoundland (UTC-03:00) Araguaina (UTC-03:00) Asuncion (UTC-03:00) Brasilia (UTC-03:00) Cayenne, Fortaleza (UTC-03:00) City of Buenos Aires (UTC-03:00) Montevideo (UTC-03:00) Punta Arenas (UTC-03:00) Saint Pierre and Miquelon (UTC-03:00) Salvador (UTC-02:00) Coordinated Universal Time-02 (UTC-02:00) Greenland (UTC-02:00) Mid-Atlantic - Old (UTC-01:00) Azores (UTC-01:00) Cabo Verde Is. (UTC) Coordinated Universal Time (UTC+00:00) Dublin, Edinburgh, Lisbon, London (UTC+00:00) Monrovia, Reykjavik (UTC+00:00) Sao Tome (UTC+01:00) Casablanca (UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna (UTC+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague (UTC+01:00) Brussels, Copenhagen, Madrid, Paris (UTC+01:00) Sarajevo, Skopje, Warsaw, Zagreb (UTC+01:00) West Central Africa (UTC+02:00) Athens, Bucharest (UTC+02:00) Beirut (UTC+02:00) Cairo (UTC+02:00) Chisinau (UTC+02:00) Gaza, Hebron (UTC+02:00) Harare, Pretoria (UTC+02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (UTC+02:00) Jerusalem (UTC+02:00) Juba (UTC+02:00) Kaliningrad (UTC+02:00) Khartoum (UTC+02:00) Tripoli (UTC+02:00) Windhoek (UTC+03:00) Amman (UTC+03:00) Baghdad (UTC+03:00) Damascus (UTC+03:00) Istanbul (UTC+03:00) Kuwait, Riyadh (UTC+03:00) Minsk (UTC+03:00) Moscow, St. Petersburg (UTC+03:00) Nairobi (UTC+03:00) Volgograd (UTC+03:30) Tehran (UTC+04:00) Abu Dhabi, Muscat (UTC+04:00) Astrakhan, Ulyanovsk (UTC+04:00) Baku (UTC+04:00) Izhevsk, Samara (UTC+04:00) Port Louis (UTC+04:00) Saratov (UTC+04:00) Tbilisi (UTC+04:00) Yerevan (UTC+04:30) Kabul (UTC+05:00) Ashgabat, Tashkent (UTC+05:00) Astana (UTC+05:00) Ekaterinburg (UTC+05:00) Islamabad, Karachi (UTC+05:30) Chennai, Kolkata, Mumbai, New Delhi (UTC+05:30) Sri Jayawardenepura (UTC+05:45) Kathmandu (UTC+06:00) Bishkek (UTC+06:00) Dhaka (UTC+06:00) Omsk (UTC+06:30) Yangon (Rangoon) (UTC+07:00) Bangkok, Hanoi, Jakarta (UTC+07:00) Barnaul, Gorno-Altaysk (UTC+07:00) Hovd (UTC+07:00) Krasnoyarsk (UTC+07:00) Novosibirsk (UTC+07:00) Tomsk (UTC+08:00) Beijing, Chongqing, Hong Kong, Urumqi (UTC+08:00) Irkutsk (UTC+08:00) Kuala Lumpur, Singapore (UTC+08:00) Perth (UTC+08:00) Taipei (UTC+08:00) Ulaanbaatar (UTC+08:45) Eucla (UTC+09:00) Chita (UTC+09:00) Osaka, Sapporo, Tokyo (UTC+09:00) Pyongyang (UTC+09:00) Seoul (UTC+09:00) Yakutsk (UTC+09:30) Adelaide (UTC+09:30) Darwin (UTC+10:00) Brisbane (UTC+10:00) Canberra, Melbourne, Sydney (UTC+10:00) Guam, Port Moresby (UTC+10:00) Hobart (UTC+10:00) Vladivostok (UTC+10:30) Lord Howe Island (UTC+11:00) Bougainville Island (UTC+11:00) Chokurdakh (UTC+11:00) Magadan (UTC+11:00) Norfolk Island (UTC+11:00) Sakhalin (UTC+11:00) Solomon Is., New Caledonia (UTC+12:00) Anadyr, Petropavlovsk-Kamchatsky (UTC+12:00) Auckland, Wellington (UTC+12:00) Coordinated Universal Time+12 (UTC+12:00) Fiji (UTC+12:00) Petropavlovsk-Kamchatsky - Old (UTC+12:45) Chatham Islands (UTC+13:00) Coordinated Universal Time+13 (UTC+13:00) Nuku'alofa (UTC+13:00) Samoa (UTC+14:00) Kiritimati Island Skills Career & Self Development Communication Critical Thinking Digital Literacy Equity, Diversity, & Inclusion Leadership No skill applicable Professionalism Teamwork Choose the skills you are seeking to develop. Campus Brantford Milton Parkland Online Central Admin Cambridge Guelph Steeles Ingersoll Skills Training Centre Doon Off Campus Kitchener Stratford Waterloo Cambridge Reuter Data sharing preferences I consent to my name and email being shared with providers of engagement activities and events I am involved in, and permit them to contact me in relation to my engagements. Yes No Save"
https://successportal.conestogac.on.ca/s/careteam/settings/communication,1,"Manage the types of communications that you will receive and how they will be sent.
					You cannot opt-out of all types, for example Direct Communications via Email. Click the title of a communication type to see more information. [LINK: #Direct-type] [LINK: #Important-type] [LINK: #Personalised-type] [LINK: #General-type] [LINK: #Sponsored-type] [LINK: #AppointmentReminders-type] [LINK: #EventUpdates-type] [LINK: #EventReminders-type] [LINK: #WaitingListNotifications-type] Update Settings"
https://successportal.conestogac.on.ca/s/careteam/account,1,Conestoga College Accounts SSO Student zxiong7935@conestogac.on.ca Your active Sessions You are not signed in to any other machines
https://successportal.conestogac.on.ca/s/careteam/info/contact,1,"Contact – Student Success Portal For assistance with services on the Student Success Portal , please visit the specific service site from the HOME landing page. Each service will have unique contact information and methods that you can use to reach the service directly with your questions."
https://successportal.conestogac.on.ca/s/careteam/info/termsandconditions,1,"Conestoga College collects personal information from students under the legal authority of the Ontario Colleges of Applied Arts and Technology Act and ensures the personal information is managed in compliance with the Freedom of Information and Protection of Privacy Act in order offer students a comprehensive program of career-oriented, post-secondary education and training. The purpose of the Student Success Portal is to provide students with one shared system that enables students to self-book appointments with a variety of service teams at the College. As such, service teams will create consultation notes for students to review. These may include appointment notes and recommended actions. Students can also access resources and request assistance via forms within the system where to ensure the relevant information can be used to support students in a timely and effective way. Students participating in Events & Activities are acknowledging the sharing of their information for the purposes of tracking booking, attendance and follow-up activities by college services and opportunity providers. Conestoga protects personal information and only discloses it as required by law. If you have any questions, please reach out to [LINK: mailto:privacy@conestogac.on.ca] . By accepting these terms, you consent to the Student Success Portal and the information sharing provisions within it."
https://successportal.conestogac.on.ca/s/organizationstudyskills,1,Our site has moved Our site Organization & Study Skills has been renamed to Learning & Study Skills and can be found [LINK: https://successportal.conestogac.on.ca/s/learningstudyskills]
